scene_id,im_id,obj_id,score,R,t,time
1,614,1,1.0,0.5421435236930847 0.8392264246940613 0.042182981967926025 0.8299638628959656 -0.5269643664360046 -0.1829439103603363 -0.13130243122577667 0.13419221341609955 -0.9822179675102234,-20.85744857788086 2.6461246013641357 89.79649353027344,0.11310440397355706
1,615,1,1.0,0.5450716018676758 0.8383560180664062 0.0074899159371852875 0.8266921043395996 -0.5359581708908081 -0.17125697433948517 -0.1395600289106369 0.09953916817903519 -0.9851979613304138,-22.024818420410156 3.6532340049743652 93.34087371826172,0.11324562498484739
1,616,1,1.0,0.545454740524292 0.8381304144859314 0.004080355633050203 0.8263787627220154 -0.5369813442230225 -0.169556125998497 -0.13991907238960266 0.09585711359977722 -0.9855120778083801,-22.238265991210938 3.8295934200286865 94.30245971679688,0.11362981600686908
1,617,1,1.0,0.5461241602897644 0.8376916646957397 -0.004609780851751566 0.8261278867721558 -0.5394806861877441 -0.1627063900232315 -0.13878464698791504 0.08504962921142578 -0.986663818359375,-22.427541732788086 3.878592014312744 94.94213104248047,0.114239304990042
1,618,1,1.0,0.5433964133262634 0.8394175171852112 -0.009930872358381748 0.8279310464859009 -0.5378409028053284 -0.15892572700977325 -0.1387462466955185 0.0781375914812088 -0.9872405529022217,-22.459308624267578 3.6914420127868652 95.3135986328125,0.11478724798653275
1,619,1,1.0,0.5440640449523926 0.8388631939888 -0.017404818907380104 0.8279865384101868 -0.5401352643966675 -0.15063954889774323 -0.1357669234275818 0.06754659861326218 -0.9884355664253235,-22.015182495117188 3.2197177410125732 94.4623031616211,0.114147985028103
1,620,1,1.0,0.5454280376434326 0.8375985026359558 -0.03060847520828247 0.8275243043899536 -0.5439477562904358 -0.13901177048683167 -0.1330854892730713 0.05049164593219757 -0.9898175597190857,-22.53437614440918 3.4196813106536865 94.02424621582031,0.11352136599598453
1,621,1,1.0,0.5491046905517578 0.8345667719841003 -0.04452451691031456 0.8245018720626831 -0.5496553182601929 -0.1344459056854248 -0.13667719066143036 0.03711433336138725 -0.9899201393127441,-23.22886848449707 3.666180372238159 93.26873016357422,0.11554248598404229
1,622,1,1.0,0.5516679286956787 0.8325334191322327 -0.050504863262176514 0.8239366412162781 -0.5533769726753235 -0.1220756471157074 -0.1295802742242813 0.025732411071658134 -0.9912350177764893,-23.69898223876953 3.513601303100586 89.95654296875,0.11365115604130552
1,623,1,1.0,0.5469273328781128 0.834920346736908 -0.061469465494155884 0.8281275033950806 -0.5503214597702026 -0.10654132068157196 -0.12278149276971817 0.007365803699940443 -0.9924063682556152,-22.11992835998535 2.1784896850585938 88.247802734375,0.11398529400466942
1,624,1,1.0,0.5482432246208191 0.8300613760948181 -0.10211469978094101 0.8279399871826172 -0.555929958820343 -0.07387341558933258 -0.11808810383081436 -0.04404424875974655 -0.9920258522033691,-20.583248138427734 1.3606382608413696 91.44908142089844,0.11495084198541008
1,625,1,1.0,0.5504315495491028 0.8269996643066406 -0.11444070935249329 0.8274123072624207 -0.5586519241333008 -0.05741937458515167 -0.11141832917928696 -0.06308423727750778 -0.9917693138122559,-21.34502410888672 1.5434696674346924 90.38101959228516,0.11417335198493675
1,626,1,1.0,0.5526990294456482 0.820582926273346 -0.14549045264720917 0.8259744048118591 -0.5625981092453003 -0.03535071760416031 -0.11086084693670273 -0.10063308477401733 -0.988727867603302,-22.301708221435547 1.828753113746643 90.87825775146484,0.11445993300876581
1,627,1,1.0,0.5547530651092529 0.8142680525779724 -0.1709287464618683 0.8245000839233398 -0.5655657649040222 -0.018301095813512802 -0.11157345026731491 -0.13077817857265472 -0.9851133823394775,-22.269563674926758 1.4844354391098022 90.58946990966797,0.11396945500164293
1,628,1,1.0,0.550464928150177 0.8060784339904785 -0.2173149138689041 0.8280348181724548 -0.5603572130203247 0.01892285980284214 -0.10652067512273788 -0.1903606802225113 -0.9759181141853333,-20.86570167541504 0.15677453577518463 89.71192169189453,0.11455086102942005
1,629,1,1.0,0.547544538974762 0.7969390153884888 -0.2551140785217285 0.8301104307174683 -0.55572909116745 0.04562762752175331 -0.10541187226772308 -0.23675604164600372 -0.9658337831497192,-19.78876495361328 -1.0491859912872314 90.46475219726562,0.11372501300647855
1,630,1,1.0,0.5460693836212158 0.7832953929901123 -0.2970803678035736 0.8319903016090393 -0.5485525131225586 0.08296014368534088 -0.09798188507556915 -0.29246997833251953 -0.9512417912483215,-21.22779083251953 -0.6285079121589661 90.42877197265625,0.1135240719828289
1,631,1,1.0,0.5466603636741638 0.7778462171554565 -0.31002867221832275 0.8325377702713013 -0.5445449948310852 0.10174274444580078 -0.0896843671798706 -0.31372931599617004 -0.9452674984931946,-22.23811149597168 -0.2935047745704651 90.89913177490234,0.1137684429937508
1,632,1,1.0,0.5463229417800903 0.7645927667617798 -0.341948926448822 0.8328877091407776 -0.5390582084655762 0.12535688281059265 -0.08848340809345245 -0.3532904088497162 -0.9313197731971741,-23.024240493774414 0.20348773896694183 92.17949676513672,0.11371992300846614
1,635,1,1.0,0.550179123878479 0.7363260984420776 -0.39386144280433655 0.8313348293304443 -0.5274025201797485 0.17529712617397308 -0.078647680580616 -0.42387551069259644 -0.9022992849349976,-23.575407028198242 0.2774163484573364 93.1810531616211,0.11456186102586799
1,637,1,1.0,0.5534007549285889 0.7217025756835938 -0.4158039391040802 0.8296452760696411 -0.5218186378479004 0.1984790563583374 -0.07373139262199402 -0.45480823516845703 -0.8875319361686707,-23.193044662475586 0.08609035611152649 93.68843078613281,0.11720291902893223
1,640,1,1.0,0.5580874681472778 0.7114314436912537 -0.42708757519721985 0.8270869851112366 -0.5183841586112976 0.2172672301530838 -0.06682470440864563 -0.4744926989078522 -0.8777193427085876,-23.003347396850586 0.24921895563602448 92.62808990478516,0.11382419600849972
1,641,1,1.0,0.560206413269043 0.7074419856071472 -0.4309230446815491 0.8259463310241699 -0.5166720747947693 0.2255275398492813 -0.0630982369184494 -0.4822613000869751 -0.8737521171569824,-23.06427764892578 0.3265342712402344 92.5591049194336,0.11376787104527467
1,643,1,1.0,0.5624079704284668 0.7033200860023499 -0.43478500843048096 0.8240935206413269 -0.519755482673645 0.22521989047527313 -0.0675802007317543 -0.48496896028518677 -0.8719162344932556,-23.116228103637695 1.0596740245819092 94.24600982666016,0.11470590801909566
1,645,1,1.0,0.5590025782585144 0.7029937505722046 -0.43967708945274353 0.825502872467041 -0.521635115146637 0.2155037224292755 -0.0778532475233078 -0.48342186212539673 -0.8719187378883362,-22.2012882232666 2.2720086574554443 95.48727416992188,0.11316429502912798
1,646,1,1.0,0.5597789883613586 0.7123744487762451 -0.42328476905822754 0.8245305418968201 -0.5296702980995178 0.19899426400661469 -0.08244293183088303 -0.46040400862693787 -0.8838728666305542,-21.49729347229004 2.1843080520629883 92.3445816040039,0.11339293800992892
1,649,1,1.0,0.5544293522834778 0.7630279064178467 -0.3322596251964569 0.826168954372406 -0.5527230501174927 0.10927965492010117 -0.10026412457227707 -0.33509042859077454 -0.9368358850479126,-21.308643341064453 3.438476085662842 88.13238525390625,0.11451567598269322
1,651,1,1.0,0.5595176815986633 0.7927553653717041 -0.2418239414691925 0.8199799656867981 -0.5719615817070007 0.022196555510163307 -0.1207175999879837 -0.21071015298366547 -0.970066249370575,-20.46346664428711 4.084314346313477 86.2959213256836,0.11449906500056387
1,652,1,1.0,0.5636107921600342 0.8165865540504456 -0.12461632490158081 0.8177266120910645 -0.572902500629425 -0.055730681866407394 -0.1169019266963005 -0.07049167156219482 -0.9906386137008667,-21.040542602539062 5.626869201660156 84.31136322021484,0.11473633499699645
1,654,1,1.0,0.5362447500228882 0.8393014669418335 0.08952367305755615 0.8319798707962036 -0.5077050924301147 -0.22370730340480804 -0.14230626821517944 0.1944437474012375 -0.9705361127853394,-14.548235893249512 4.476132392883301 78.09400939941406,0.11465961197391153
1,655,1,1.0,0.5368253588676453 0.8365803956985474 0.10932434350252151 0.8307361006736755 -0.5015020966529846 -0.24160560965538025 -0.14729613065719604 0.22051969170570374 -0.9641965627670288,-13.518329620361328 4.215452194213867 76.57839965820312,0.11461590200779029
1,656,1,1.0,0.5304539799690247 0.8350315690040588 0.1460850089788437 0.8339639902114868 -0.4831311106681824 -0.2666241228580475 -0.1520613431930542 0.26326146721839905 -0.9526650905609131,-11.574223518371582 3.374222755432129 74.1352767944336,0.11410189000307583
1,657,1,1.0,0.5254322290420532 0.8303987383842468 0.1853618323802948 0.8362663388252258 -0.46388691663742065 -0.2923484146595001 -0.15677878260612488 0.3086211383342743 -0.938175618648529,-10.074301719665527 3.0438387393951416 77.07047271728516,0.11361958702909761
1,658,1,1.0,0.5295802354812622 0.8181862831115723 0.22386622428894043 0.8360416293144226 -0.4588155150413513 -0.30086997151374817 -0.14345437288284302 0.3464962840080261 -0.9270173907279968,-9.683969497680664 3.2954838275909424 78.77840423583984,0.113533057004679
1,659,1,1.0,0.52726149559021 0.8129075169563293 0.2473394125699997 0.8384784460067749 -0.45060744881629944 -0.3064422905445099 -0.13765624165534973 0.36896398663520813 -0.9191933274269104,-9.74251937866211 3.414900541305542 79.33265686035156,0.11466469198931009
1,660,1,1.0,0.5273813605308533 0.811858594417572 0.2505083680152893 0.8375456929206848 -0.4472215175628662 -0.3138631284236908 -0.14277976751327515 0.37533774971961975 -0.9158250093460083,-9.891891479492188 3.4515573978424072 79.28490447998047,0.11364865200594068
1,661,1,1.0,0.5250807404518127 0.8012036681175232 0.2869897186756134 0.8407936096191406 -0.4361647665500641 -0.32066571712493896 -0.13174372911453247 0.4096744954586029 -0.9026685953140259,-9.911699295043945 3.1157941818237305 78.6591567993164,0.11380222596344539
1,662,1,1.0,0.5230073928833008 0.7926865816116333 0.3132272958755493 0.8433082699775696 -0.4279395341873169 -0.3251138925552368 -0.12367106974124908 0.43418413400650024 -0.8922945857048035,-9.361504554748535 2.5346081256866455 77.80760192871094,0.11427585200872273
1,663,1,1.0,0.5236552953720093 0.7842804193496704 0.3327004015445709 0.8423847556114197 -0.4183751046657562 -0.3396325409412384 -0.12717357277870178 0.45811212062835693 -0.87975013256073,-8.8740816116333 1.815073013305664 75.18923950195312,0.11404363301116974
1,664,1,1.0,0.5231789946556091 0.7794947624206543 0.34448760747909546 0.8432179689407349 -0.41486823558807373 -0.3418594002723694 -0.12356065213680267 0.4693318009376526 -0.8743343353271484,-9.124053001403809 1.935955286026001 74.7890625,0.11330751099158079
1,665,1,1.0,0.5239802598953247 0.7724303603172302 0.35888177156448364 0.8432917594909668 -0.4113212525844574 -0.34593909978866577 -0.11959817260503769 0.4839072823524475 -0.8669083118438721,-9.076661109924316 2.024343967437744 75.22833251953125,0.11351197800249793
1,667,1,1.0,0.5252699851989746 0.7589604258537292 0.3847993314266205 0.8424832820892334 -0.40026289224624634 -0.3605710566043854 -0.11963824927806854 0.5135841965675354 -0.8496575951576233,-8.882119178771973 2.0835487842559814 75.83561706542969,0.11411709899548442
1,668,1,1.0,0.5297062993049622 0.7477463483810425 0.4003578722476959 0.839479923248291 -0.39475446939468384 -0.37341970205307007 -0.1211802139878273 0.5338951349258423 -0.8368220329284668,-8.848541259765625 2.1636550426483154 76.26685333251953,0.11397482401807793
1,669,1,1.0,0.5296933650970459 0.7338330745697021 0.4253399968147278 0.8407469987869263 -0.38797298073768616 -0.3776526153087616 -0.11211354285478592 0.5576434135437012 -0.8224745988845825,-9.070233345031738 2.2424888610839844 77.04317474365234,0.11537090999772773
1,670,1,1.0,0.5309451222419739 0.7243711948394775 0.4397542476654053 0.8398321270942688 -0.3805728256702423 -0.38709989190101624 -0.11304552853107452 0.5748485922813416 -0.8104134202003479,-9.265120506286621 2.226534128189087 76.28739166259766,0.1134342450182885
1,671,1,1.0,0.5356215834617615 0.6920320391654968 0.4839434325695038 0.8375324606895447 -0.3620956540107727 -0.40917739272117615 -0.1079300120472908 0.6244825720787048 -0.7735455632209778,-10.225194931030273 2.303664445877075 73.42847442626953,0.11461632197606378
1,672,1,1.0,0.5412895083427429 0.6645322442054749 0.5151722431182861 0.832578718662262 -0.337936669588089 -0.43887510895729065 -0.11755108833312988 0.6664799451828003 -0.7361970543861389,-10.019965171813965 1.6037005186080933 75.61322784423828,0.11411000601365232
1,673,1,1.0,0.5397517681121826 0.6637717485427856 0.5177595615386963 0.8335831761360168 -0.3355744183063507 -0.43878111243247986 -0.11750366538763046 0.6684285402297974 -0.7344358563423157,-9.561517715454102 1.0245360136032104 76.50696563720703,0.11379496304434725
1,674,1,1.0,0.5398066639900208 0.6636956334114075 0.5178001523017883 0.8330062627792358 -0.33253729343414307 -0.4421759843826294 -0.12128239125013351 0.6700202822685242 -0.7323684096336365,-9.446560859680176 0.8358911871910095 77.18690490722656,0.11387077200342902
1,675,1,1.0,0.54141765832901 0.668958306312561 0.5092757344245911 0.8327776193618774 -0.3434605598449707 -0.4341847002506256 -0.11553534120321274 0.6591886878013611 -0.7430490851402283,-10.31228256225586 1.0423771142959595 79.23269653320312,0.11362339497427457
1,676,1,1.0,0.5417961478233337 0.6654125452041626 0.5135008692741394 0.8325567841529846 -0.34102317690849304 -0.43652310967445374 -0.11535222828388214 0.6640252470970154 -0.7387586832046509,-10.354758262634277 0.7131549715995789 80.42388916015625,0.11427014198270627
1,677,1,1.0,0.544120192527771 0.6603720784187317 0.5175345540046692 0.8310425281524658 -0.3394114375114441 -0.44064533710479736 -0.11533273011445999 0.6698572039604187 -0.733477771282196,-10.42638874053955 0.3353313207626343 78.3165283203125,0.11428077201126144
1,678,1,1.0,0.5467234253883362 0.6380308270454407 0.5422270894050598 0.8290603160858154 -0.3217979967594147 -0.45728009939193726 -0.11727119982242584 0.6995446681976318 -0.7049005031585693,-9.851861000061035 -0.554726779460907 74.5022201538086,0.1143610610102769
1,679,1,1.0,0.5493688583374023 0.6433062553405762 0.5332455039024353 0.8299762010574341 -0.3463329076766968 -0.43725621700286865 -0.09660922735929489 0.682796061038971 -0.7241934537887573,-12.385580062866211 -1.8775560855865479 73.89823150634766,0.11353138400008903
1,681,1,1.0,0.5501947999000549 0.6686537861824036 0.5001877546310425 0.8303729295730591 -0.3748897612094879 -0.41223597526550293 -0.08812785148620605 0.6421524882316589 -0.7614943385124207,-12.449569702148438 -3.337862014770508 73.7672119140625,0.113377670024056
1,682,1,1.0,0.5489667057991028 0.6712238788604736 0.49809035658836365 0.8320840001106262 -0.3824026882648468 -0.4017515778541565 -0.07919418066740036 0.6350012421607971 -0.7684410214424133,-13.071107864379883 -3.2966320514678955 74.59597778320312,0.11337299100123346
1,683,1,1.0,0.5514200925827026 0.6725286841392517 0.4936000406742096 0.8303521871566772 -0.385505735874176 -0.4023686647415161 -0.08031885325908661 0.6317360401153564 -0.771011233329773,-14.031087875366211 -3.155219316482544 74.69049835205078,0.11364245897275396
1,684,1,1.0,0.5522862076759338 0.6785215735435486 0.48434343934059143 0.8300684094429016 -0.3937467634677887 -0.39490506052970886 -0.07724292576313019 0.6201387643814087 -0.7806801795959473,-14.170683860778809 -3.4706735610961914 74.06724548339844,0.11353952899808065
1,685,1,1.0,0.5547572374343872 0.6760596036911011 0.48496174812316895 0.8282498717308044 -0.39336544275283813 -0.39908120036125183 -0.07903548330068588 0.6230626702308655 -0.7781685590744019,-14.459451675415039 -3.6598618030548096 73.81399536132812,0.11400531199760736
1,686,1,1.0,0.5510571002960205 0.6841399669647217 0.4777955710887909 0.831051766872406 -0.3981826901435852 -0.3883342444896698 -0.07542502880096436 0.6110671758651733 -0.7879772186279297,-14.68826675415039 -3.9367945194244385 73.22016143798828,0.11447060302598402
1,687,1,1.0,0.5511727929115295 0.6893709897994995 0.47008100152015686 0.8309858441352844 -0.4026719331741333 -0.38381993770599365 -0.07530588656663895 0.6021817922592163 -0.7947993278503418,-14.992767333984375 -3.9154839515686035 73.0941390991211,0.11429910500883125
1,688,1,1.0,0.5527296662330627 0.6949700117111206 0.45989859104156494 0.8299941420555115 -0.4095248878002167 -0.3786809742450714 -0.0748319923877716 0.5910213589668274 -0.8031774759292603,-15.487488746643066 -3.7473342418670654 72.96949768066406,0.11367135299369693
1,689,1,1.0,0.5509935617446899 0.7069383263587952 0.44344595074653625 0.8309053182601929 -0.41541388630867004 -0.3701724410057068 -0.07747550308704376 0.5724242329597473 -0.8162891864776611,-16.26662826538086 -3.5324952602386475 73.3886489868164,0.11353759597986937
1,690,1,1.0,0.5513023138046265 0.7200345396995544 0.42144516110420227 0.8302904367446899 -0.42400479316711426 -0.3617148697376251 -0.08175241202116013 0.5493361353874207 -0.8315926790237427,-16.706050872802734 -3.5033159255981445 73.67902374267578,0.11530856397585013
1,691,1,1.0,0.5499782562255859 0.7575832605361938 0.35155561566352844 0.8304274678230286 -0.45120537281036377 -0.32680848240852356 -0.08896087110042572 0.4716790020465851 -0.8772712349891663,-17.87331771850586 -3.3251914978027344 73.25784301757812,0.11508334602112882
1,692,1,1.0,0.5472069978713989 0.7671898007392883 0.33464041352272034 0.8318725228309631 -0.45432281494140625 -0.3187141716480255 -0.09247948974370956 0.4527808129787445 -0.8868128657341003,-18.107074737548828 -3.2628612518310547 73.46443176269531,0.1188372640113812
1,693,1,1.0,0.5461199283599854 0.7725478410720825 0.32391801476478577 0.8324217200279236 -0.457096666097641 -0.3132677674293518 -0.093952476978302 0.4407181739807129 -0.8927152156829834,-18.072322845458984 -3.316498279571533 73.18208312988281,0.11370407402282581
1,694,1,1.0,0.5463218092918396 0.7775620222091675 0.31133559346199036 0.831261396408081 -0.4577985107898712 -0.3153173327445984 -0.10264978557825089 0.43106600642204285 -0.8964625597000122,-18.17513656616211 -3.348695993423462 72.19400024414062,0.11293552099377849
1,695,1,1.0,0.5441855788230896 0.7877346873283386 0.2886797785758972 0.8326219916343689 -0.46486133337020874 -0.3010721802711487 -0.10296893864870071 0.4042002856731415 -0.9088561534881592,-18.125782012939453 -3.34903883934021 72.12875366210938,0.11385561400093139
1,697,1,1.0,0.53632652759552 0.8124728798866272 0.22856435179710388 0.8376578092575073 -0.47923603653907776 -0.2620348632335663 -0.10335993766784668 0.3319949805736542 -0.9376012682914734,-17.897817611694336 -3.425053596496582 71.7337646484375,0.1143616910208948
1,698,1,1.0,0.5346205234527588 0.8258240818977356 0.17943112552165985 0.8378713726997375 -0.4902708828449249 -0.24001264572143555 -0.11023835837841034 0.27865588665008545 -0.9540432095527649,-18.14917755126953 -3.0482959747314453 72.00347137451172,0.11410595700144768
1,699,1,1.0,0.5341145992279053 0.8357828855514526 0.12723462283611298 0.8380866646766663 -0.503686249256134 -0.20954935252666473 -0.11105142533779144 0.21855700016021729 -0.9694845676422119,-18.344745635986328 -2.680455446243286 72.81639099121094,0.11474309898912907
1,700,1,1.0,0.5332591533660889 0.8409544229507446 0.09181604534387589 0.8405219316482544 -0.5144287347793579 -0.16995841264724731 -0.09569447487592697 0.1678052842617035 -0.9811645746231079,-17.711986541748047 -2.8910226821899414 72.00593566894531,0.11323462399886922
1,701,1,1.0,0.5332436561584473 0.8445814847946167 0.04830440878868103 0.8409467935562134 -0.5230095386505127 -0.13881522417068481 -0.09197709709405899 0.11464377492666245 -0.9891394972801208,-17.564172744750977 -2.7456326484680176 72.0254898071289,0.11406382001005114
1,702,1,1.0,0.5289827585220337 0.8485424518585205 -0.012368355877697468 0.8430607914924622 -0.5271212458610535 -0.10673152655363083 -0.0970858484506607 0.04603186622262001 -0.9942108988761902,-17.255645751953125 -2.9425902366638184 72.92588806152344,0.11575293700443581
1,703,1,1.0,0.5296463966369629 0.8474392890930176 -0.036350056529045105 0.8429787755012512 -0.5306469798088074 -0.0883200392127037 -0.09413491934537888 0.016136057674884796 -0.9954286813735962,-18.109107971191406 -2.731881856918335 74.76319122314453,0.11483980601187796
1,704,1,1.0,0.5302615165710449 0.8425992131233215 -0.0940714180469513 0.8421189785003662 -0.5362964272499084 -0.05676127225160599 -0.09827717393636703 -0.04912100359797478 -0.9939460754394531,-17.41461753845215 -3.3580870628356934 77.09519958496094,0.1133165679872036
1,705,1,1.0,0.5263998508453369 0.844045877456665 -0.10242002457380295 0.8445835709571838 -0.5329604148864746 -0.05130131170153618 -0.09788646548986435 -0.059497278183698654 -0.9934175610542297,-16.30077362060547 -4.00736141204834 80.92943572998047,0.1134705730015412
1,706,1,1.0,0.5255593657493591 0.8425171971321106 -0.11811857670545578 0.8455538153648376 -0.5326178073883057 -0.03683571517467499 -0.09394679963588715 -0.0805162563920021 -0.9923160076141357,-15.669830322265625 -4.61189079284668 81.08104705810547,0.11450194101198577
1,707,1,1.0,0.5303318500518799 0.8365492820739746 -0.13759896159172058 0.842922568321228 -0.5376628637313843 -0.020005730912089348 -0.0907176285982132 -0.10537560284137726 -0.9902859926223755,-17.159666061401367 -4.071139812469482 81.93409729003906,0.11366808702005074
1,708,1,1.0,0.5351703763008118 0.8309455513954163 -0.15205924212932587 0.8405318260192871 -0.5417574048042297 -0.0022572060115635395 -0.08425486832857132 -0.1266026496887207 -0.9883687496185303,-18.564762115478516 -3.6770541667938232 81.58218383789062,0.1136878649936989
1,709,1,1.0,0.5368471741676331 0.8297094702720642 -0.15289627015590668 0.8394423723220825 -0.5434461832046509 -0.0016356296837329865 -0.08444797992706299 -0.1274695098400116 -0.9882409572601318,-19.38902473449707 -3.4081385135650635 81.69252014160156,0.11474751401110553
1,710,1,1.0,0.5371755957603455 0.8312886953353882 -0.1428336501121521 0.8391016721725464 -0.543888509273529 -0.00968615896999836 -0.08573758602142334 -0.11464879661798477 -0.9896992444992065,-19.483428955078125 -3.426485300064087 82.79826354980469,0.11572244998533279
1,711,1,1.0,0.5357964038848877 0.8333635926246643 -0.1357472538948059 0.839964747428894 -0.5424408316612244 -0.014735802076756954 -0.08591511845588684 -0.10612753033638 -0.9906339049339294,-19.32996368408203 -3.5835423469543457 82.25756072998047,0.11347942897700705
1,712,1,1.0,0.5370795726776123 0.8380821943283081 -0.09572732448577881 0.8394207954406738 -0.5421995520591736 -0.03731454163789749 -0.08317597955465317 -0.06031463295221329 -0.9947079420089722,-19.894018173217773 -3.373143196105957 81.88520812988281,0.11322466699639336
1,713,1,1.0,0.5362560153007507 0.839979350566864 -0.08285070955753326 0.8383853435516357 -0.5414397716522217 -0.06287263333797455 -0.09767039120197296 -0.03574499115347862 -0.9945767521858215,-19.536508560180664 -3.6133956909179688 82.15664672851562,0.11468027001828887
1,714,1,1.0,0.5343535542488098 0.8429937362670898 -0.061869677156209946 0.8399590253829956 -0.5377628803253174 -0.07266310602426529 -0.09452573210000992 -0.013140201568603516 -0.9954357147216797,-20.031021118164062 -3.421222686767578 82.3709487915039,0.11543232199037448
1,715,1,1.0,0.5344229936599731 0.8437871932983398 -0.049147408455610275 0.8397647142410278 -0.5366711616516113 -0.08233717083930969 -0.09585104137659073 0.0027306191623210907 -0.9953919649124146,-20.113697052001953 -3.4660935401916504 82.35002136230469,0.11365095700020902
1,716,1,1.0,0.5324642658233643 0.8461146354675293 -0.023913772776722908 0.8408164978027344 -0.5319626331329346 -0.10021694749593735 -0.0975162461400032 0.03325484320521355 -0.9946781992912292,-19.957645416259766 -3.5652735233306885 81.96592712402344,0.1135242099640891
1,717,1,1.0,0.5354017019271851 0.8386645913124084 0.09993259608745575 0.8379129767417908 -0.5125765204429626 -0.18752889335155487 -0.1060507595539093 0.18413810431957245 -0.9771623611450195,-19.976932525634766 -3.76164174079895 81.56580352783203,0.11510263301315718
1,718,1,1.0,0.51768559217453 0.8316689729690552 0.20081891119480133 0.8427570462226868 -0.4552154541015625 -0.2872965931892395 -0.1475197970867157 0.317970871925354 -0.936553418636322,-9.074557304382324 -6.863831520080566 86.73876190185547,0.11488613200490363
1,719,1,1.0,0.5156489610671997 0.8295494318008423 0.214368999004364 0.8435932397842407 -0.4477934241294861 -0.296363890171051 -0.14985543489456177 0.33365994691848755 -0.9307064414024353,-6.301925182342529 -7.38930082321167 79.56687927246094,0.1154870449914597
1,720,1,1.0,0.5156190991401672 0.8315073847770691 0.20671817660331726 0.8428177237510681 -0.44877567887306213 -0.2970835566520691 -0.15425710380077362 0.32740771770477295 -0.9322064518928528,-5.312343120574951 -6.572897911071777 77.27896881103516,0.11303334199474194
1,721,1,1.0,0.5159934759140015 0.8320625424385071 0.2035253643989563 0.8427102565765381 -0.45049163699150085 -0.29478248953819275 -0.15359100699424744 0.32361873984336853 -0.9336383938789368,-4.734646320343018 -5.909426689147949 79.1356430053711,0.11327841499005445
1,722,1,1.0,0.5155099630355835 0.8400296568870544 0.16911368072032928 0.8382800221443176 -0.4534970819950104 -0.3026994466781616 -0.1775839924812317 0.2978092133998871 -0.9379624128341675,-4.012065887451172 -4.056593418121338 84.69610595703125,0.113920834986493
1,723,1,1.0,0.5149177312850952 0.8445838689804077 0.14675773680210114 0.8343830108642578 -0.45451977849006653 -0.3117961883544922 -0.19663375616073608 0.28300154209136963 -0.9387466311454773,-2.6730310916900635 -3.3124966621398926 85.17916870117188,0.11435797399608419
1,724,1,1.0,0.510050356388092 0.843495786190033 0.1684146672487259 0.8383644223213196 -0.4437301456928253 -0.31662070751190186 -0.1923375427722931 0.30268537998199463 -0.9334816336631775,0.5333911180496216 -3.964010715484619 78.47588348388672,0.11413879901519977
1,725,1,1.0,0.5148484110832214 0.8298576474189758 0.2150985449552536 0.8368971347808838 -0.43213897943496704 -0.33594509959220886 -0.1858341544866562 0.3529761731624603 -0.9169915318489075,3.01523494720459 -4.306866645812988 72.80039978027344,0.11465771897346713
1,726,1,1.0,0.518318235874176 0.8268265724182129 0.21841245889663696 0.8364641070365906 -0.43700674176216125 -0.33068540692329407 -0.17797179520130157 0.3540944755077362 -0.9181193709373474,3.9810636043548584 -5.191679000854492 75.69474792480469,0.11497218100121245
1,748,1,1.0,0.6403010487556458 0.760519802570343 -0.10781457275152206 0.768118143081665 -0.6345056891441345 0.08600572496652603 -0.0029998966492712498 -0.13788390159606934 -0.9904438257217407,-19.761627197265625 -12.696928024291992 100.30342102050781,0.11464228099212051
1,749,1,1.0,0.6534241437911987 0.7512844204902649 -0.09278269857168198 0.7569860816001892 -0.6480075120925903 0.08401388674974442 0.0029944516718387604 -0.12513190507888794 -0.9921356439590454,-21.197362899780273 -11.274977684020996 100.44739532470703,0.11312737699481659
1,750,1,1.0,0.6592296957969666 0.7461004853248596 -0.09354253858327866 0.7519402503967285 -0.6543449759483337 0.08011528104543686 -0.0014350572600960732 -0.12315277010202408 -0.9923866391181946,-21.722932815551758 -10.734489440917969 100.7596664428711,0.11379886901122518
1,751,1,1.0,0.663223147392273 0.7436664700508118 -0.0842335894703865 0.7484211921691895 -0.6588762402534485 0.07581435143947601 0.0008810670115053654 -0.11332403123378754 -0.9935577511787415,-21.305166244506836 -10.577767372131348 100.64424896240234,0.11382528900285252
1,752,1,1.0,0.6739002466201782 0.7354199290275574 -0.0708240270614624 0.7387365698814392 -0.6692580580711365 0.0797610804438591 0.011258348822593689 -0.10607130080461502 -0.9942947626113892,-20.823467254638672 -10.033488273620605 99.73478698730469,0.11398859999608249
1,753,1,1.0,0.6837357878684998 0.7280313372612 -0.049759380519390106 0.7297297120094299 -0.6821293234825134 0.04684353247284889 0.00016122584929689765 -0.06833948940038681 -0.9976621866226196,-20.449909210205078 -9.776540756225586 101.15536499023438,0.1136957380163949
1,754,1,1.0,0.7412161827087402 0.6711664795875549 0.011588411405682564 0.6678112149238586 -0.735541582107544 -0.114048071205616 -0.06802147626876831 0.09227314591407776 -0.993407666683197,-21.384748458862305 3.2236270904541016 110.99197387695312,0.11372779801022262
1,755,1,1.0,0.7453840970993042 0.6665719151496887 0.009185065515339375 0.663273811340332 -0.7401734590530396 -0.11050409823656082 -0.06686036288738251 0.08846022188663483 -0.9938333034515381,-20.82314109802246 4.796195030212402 107.735107421875,0.11403017702978105
